volume peso recompensa
13 16 1894
9 9 427
7 26 1166
6 22 666
3 13 1907
22 22 930
6 19 1243
16 13 671
16 13 707
28 19 1240
10 13 414
6 19 1591
19 22 1260
19 22 1897
19 3 1547
26 22 1513
16 3 704
3 19 1432
20 7 386
22 13 667
13 29 719
9 16 814
13 13 1714
28 6 1065
23 23 881
13 3 455
16 3 704
19 25 854
3 13 355
19 22 691
13 22 590
7 26 1166
20 13 1054
16 13 654
22 16 982
3 13 633
19 13 1040
19 28 213
13 26 1073
26 6 1627
19 19 1956
13 26 1073
6 29 1859
10 3 1886
6 6 1445
23 29 1789
3 3 699
25 28 1909
3 13 1907
23 26 1520
7 29 598
16 13 1477
29 10 1657
10 16 1202
26 26 1790
22 13 226
9 6 748
23 16 868
7 29 743
13 10 1614
16 19 1873
7 7 828
7 7 501
13 25 550
13 13 967
19 3 638
25 6 647
16 29 533
7 20 412
28 16 327
3 23 571
22 25 914
22 9 1805
29 26 719
23 20 1536
19 13 884
26 26 1790
25 19 1753
22 13 667
28 6 707
29 19 1268
3 13 472
3 3 1563
3 7 1565
23 16 868
22 22 265
7 26 1257
13 20 1925
28 22 1166
19 22 1804
10 29 1194
22 29 1500
22 13 226
3 19 1928
19 13 884
6 22 597
16 19 1873
3 19 1928
16 29 1142
28 22 330
20 13 1054
29 26 1724
25 16 1200
19 22 1260
3 22 1662
16 10 396
3 22 940
20 16 823
3 3 575
20 7 386
20 13 1542
26 19 1397
25 22 861
16 13 707
22 28 347
13 10 629
25 16 1200
3 16 220
10 22 1694
6 19 1243
29 29 763
13 6 580
16 3 262
10 7 1801
16 29 1730
16 20 816
26 19 1397
7 23 1303
25 28 724
10 26 1843
28 6 1065
6 22 666
28 16 827
9 22 452
10 19 709
13 9 1857
19 3 522
22 16 1819
25 16 1200
6 19 1185
22 25 914
28 6 1065
25 28 1521
3 3 355
6 6 1058
9 6 748
10 3 1641
16 29 1883
16 3 836
3 7 1565
13 3 455
3 22 940
6 26 1291
25 28 221
20 16 851
10 19 1278
6 3 615
6 19 996
16 20 816
22 28 347
13 23 916
16 16 1633
16 16 527
13 26 1253
3 3 715
3 16 501
13 13 1679
3 20 1263
6 10 1572
20 7 894
3 16 1105
7 13 734
20 10 1663
26 16 1303
29 19 1268
19 16 1489
23 20 1786
10 26 1843
29 26 1522
26 6 774
16 16 527
25 28 1521
3 19 1432
20 13 1542
3 23 1410
13 26 396
22 22 318
23 13 206
20 16 1200
10 3 1641
23 7 936
23 3 1396
19 25 1263
16 3 279
10 10 588
13 13 1710
16 13 707
19 25 844
13 29 626
23 13 206
28 6 707
23 23 1366
13 26 396
13 23 1714
19 9 1897
28 6 1636
26 20 1645
10 29 1488
13 25 1026
26 6 774
3 16 1391
22 25 914
7 16 764
3 3 715
25 28 1521
19 22 1440
3 13 685
10 19 1278
23 26 1520
16 29 1002
13 3 621
22 25 914
6 3 453
29 16 1442
26 22 1487
16 29 1142
29 29 763
29 29 763
16 3 1518
19 9 1897
9 13 1442
16 13 1477
6 10 1572
16 29 1739
13 10 1614
26 26 1261
29 22 561
19 22 1804
16 10 1081
13 26 1253
20 20 418
3 20 1263
23 29 1789
10 19 1278
26 26 1170
16 28 1863
29 10 1463
7 13 898
13 3 203
26 29 610
25 6 216
22 3 480
16 29 1593
16 29 1694
9 16 814
25 13 546
13 16 1894
23 26 1594
10 6 1747
22 10 1848
19 3 762
22 28 1002
3 10 1475
6 6 1445
23 23 881
6 3 1176
19 3 762
3 3 1563
13 10 629
13 13 1679
25 19 1889
16 3 262
7 16 789
25 19 1889
10 19 1278
16 28 1821
16 10 396
25 13 609
3 22 1768
16 26 1789
6 26 1143
19 25 305
16 29 1739
29 10 1463
16 6 755
7 20 1880
10 10 553
19 22 1440
3 3 355
20 10 1569
22 25 914
13 13 1714
25 28 724
3 13 1313
10 13 1315
16 10 396
13 6 1475
16 6 1332
16 3 262
6 29 834
19 26 836
9 25 1529
9 25 849
23 20 437
3 13 751
9 9 1137
6 3 453
3 19 1432
13 16 1785
3 20 1263
19 3 762
26 26 1170
13 9 1857
25 13 1251
16 16 1633
6 22 562
3 13 633
13 6 223
19 26 309
16 3 279
16 6 1188
10 6 1765
6 6 1921
23 13 206
22 3 338
13 10 483
10 3 1641
22 16 1175
22 3 480
10 22 1694
7 20 1577
16 28 875
7 7 501
26 6 1627
26 22 1348
7 29 598
25 6 216
20 3 1785
19 16 1351
19 25 844
22 19 470
3 10 1791
19 13 1040
16 29 1083
22 25 1227
19 19 1956
28 25 952
26 6 1627
16 28 875
20 13 848
29 26 719
7 16 764
19 28 512
29 20 1991
6 19 486
10 3 547
9 22 909
3 16 501
13 10 629
13 13 967
22 28 347
9 25 849
10 10 553
25 13 1251
10 7 1801
6 3 453
7 3 1607
6 13 1713
3 16 1796
23 20 1786
19 6 1204
13 3 466
16 16 527
9 19 775
6 6 779
13 29 719
10 16 1202
19 19 1437
22 19 470
23 16 1936
10 29 1488
7 10 801
19 19 873
28 6 1208
13 29 626
6 26 1143
20 7 386
10 26 410
22 16 982
7 26 634
3 16 1105
19 19 1437
16 3 1518
13 3 699
28 19 828
9 22 452
3 13 751
10 6 542
9 25 849
3 3 1563
3 19 600
3 22 940
26 6 1156
28 6 1065
16 29 1739
22 13 1897
16 28 1821
29 29 1019
23 20 1536
23 23 1382
10 13 347
26 26 1170
3 16 1796
22 25 914
10 19 1278
26 6 774
19 19 1956
22 13 293
9 19 1281
22 10 1848
22 3 1492
29 19 1268
25 16 1200
6 29 1859
6 6 442
26 13 1295
3 23 1410
16 28 1863
10 6 1747
29 26 719
19 6 1813
28 6 1065
13 10 606
7 13 1210
19 29 1523
10 3 1886
13 3 466
16 3 227
13 10 1614
10 22 1694
23 20 437
22 3 338
13 6 490
10 29 1488
10 3 1641
7 3 1607
26 16 1296
3 13 1210
10 10 553
22 3 1565
26 22 1628
23 3 1396
19 13 1537
16 13 1718
22 16 982
6 6 1058
19 29 1523
16 16 527
7 3 1607
29 20 1160
22 22 626
29 29 763
7 20 1577
9 9 1137
29 29 763
13 6 1699
19 22 1260
19 22 1897
19 22 1804
25 28 1521
16 3 262
23 29 1789
22 22 265
26 22 1513
22 29 1500
29 26 1522
13 26 1639
16 16 287
13 13 1679
10 29 1065
16 20 816
10 26 410
23 20 1536
13 20 1951
10 10 1285
20 26 1863
3 13 530
26 7 618
19 22 1200
9 22 909
26 26 716
13 6 1062
7 13 898
26 22 1348
3 13 1502
13 16 1838
22 25 1227
26 7 618
6 29 1859
28 19 828
3 13 530
22 19 783
20 16 823
16 10 396
19 25 1263
16 29 1739
9 16 814
25 13 609
28 6 1065
13 3 203
6 29 1800
3 22 1662
29 10 1463
16 16 772
22 13 709
13 3 466
20 26 1863
3 7 1565
22 16 982
16 16 527
25 6 647
10 10 1285
6 10 465
19 13 884
3 13 1210
25 28 521
13 23 916
13 10 738
23 16 1918
28 16 327
6 19 996
19 26 836
13 16 1838
29 16 584
6 3 1347
16 10 1508
10 6 1765
22 28 347
29 16 1369
28 22 1166
13 25 1467
22 13 709
13 26 1253
16 3 704
16 29 1083
6 6 1921
16 29 1142
26 22 1628
19 22 1719
23 7 936
26 19 244
29 26 719
13 16 1838
19 16 1319
10 13 419
19 16 1012
7 13 1210
13 22 590
25 22 1331
19 6 324
6 19 406
6 19 486
6 22 794
3 13 1306
19 10 1820
13 10 1614
29 20 1991
29 20 1704
7 20 1880
19 3 638
25 6 647
28 6 1953
25 22 1331
3 22 1768
22 29 1500
10 19 1278
22 25 224
19 25 854
13 3 455
3 16 1796
10 3 547
19 22 1200
20 10 1569
13 23 916
3 23 1410
20 23 204
16 23 746
20 13 636
29 10 1657
3 13 355
3 13 1313
25 28 1909
10 26 1843
10 3 1641
25 22 580
16 22 1579
26 26 1261
20 16 1200
29 16 584
26 13 1295
3 13 472
22 28 1717
29 29 969
6 22 794
23 29 1789
22 19 783
13 6 580
22 22 626
6 13 1713
6 13 1201
6 29 834
9 25 1529
26 26 496
3 13 1210
3 22 1662
20 10 1663
10 26 1843
29 16 584
25 6 216
7 20 1577
22 13 226
19 22 1804
3 16 220
29 22 561
19 3 638
13 25 1026
28 16 327
22 13 1897
16 10 1508
7 23 907
9 19 775
25 13 1251
29 22 561
25 22 471
23 29 957
16 16 772
22 28 1002
23 26 1520
19 28 512
13 29 626
25 16 620
6 29 834
20 23 1236
16 22 1579
23 20 437
3 20 1434
16 13 1718
16 28 875
13 10 483
22 28 1717
7 29 743
19 16 1012
16 29 1739
13 3 466
7 3 1607
7 16 789
3 13 1306
25 28 521
26 26 1170
26 22 1513
23 23 1366
7 13 898
13 13 1714
16 13 654
25 22 471
29 26 1522
6 16 1023
13 26 396
13 16 1894
7 26 1257
28 19 828
22 16 1598
28 25 952
13 9 820
3 10 1475
22 28 1002
13 20 1951
6 3 1176
19 22 1200
16 16 527
29 13 1014
16 6 1907
9 9 427
13 9 1857
22 10 1079
7 10 1630
16 13 654
26 7 738
19 22 1440
13 16 1785
22 22 318
29 10 1657
16 29 1739
16 6 1907
19 22 1897
6 6 1445
6 29 1800
29 10 1463
20 23 1551
28 6 1065
20 23 1551
9 13 1442
25 28 1909
9 16 814
28 22 1166
25 16 1200
28 6 1953
19 28 213
9 22 909
10 13 419
7 13 734
22 16 1598
3 23 1410
20 23 1551
25 13 546
16 28 1863
19 25 844
3 3 1563
16 3 227
16 3 279
22 22 318
16 3 836
26 29 267
16 29 1142
26 16 1296
19 6 324
16 29 1593
16 10 1508
16 29 1694
25 28 521
9 6 748
6 19 406
13 6 580
3 16 501
28 9 1185
25 25 371
29 16 584
16 16 878
25 13 609
13 3 203
3 16 1796
7 23 1303
19 9 1897
7 7 501
23 29 957
26 22 1487
7 20 1880
6 16 1023
6 22 666
3 13 355
28 6 1953
3 22 1662
3 13 1502
19 28 486
19 22 1719
13 10 629
26 26 496
3 20 1645
28 22 1166
22 22 318
29 10 483
7 10 1630
10 29 1065
7 26 634
19 16 1012
6 16 647
13 26 396
28 19 828
16 6 1907
26 20 1645
16 16 287
6 29 1859
22 10 1233
3 16 1456
29 10 1463
28 22 330
26 22 1513
13 10 483
16 16 1633
6 19 1591
25 6 216
19 13 1904
25 6 653
3 16 1456
23 23 1366
22 29 1448
6 19 1243
19 9 1897
3 13 355
3 16 1796
16 10 1508
19 13 1875
20 16 823
23 7 983
29 29 969
26 29 1233
28 22 1166
13 9 1857
22 19 1628
16 16 1633
13 10 483
16 16 878
19 6 1204
16 13 707
6 29 1859
10 29 1194
16 22 491
3 13 751
6 16 647
26 26 1790
13 26 1073
19 13 1040
3 16 1105
22 19 783
26 22 1628
16 16 1633
3 19 600
6 3 615
29 20 1160
3 23 571
3 13 1313
20 20 418
20 3 1785
26 19 244
28 16 827
6 3 1176
25 6 647
20 23 1551
19 25 305
22 19 602
20 16 823
22 28 1002
13 26 1253
6 3 1176
29 26 719
29 29 969
26 26 1261
25 22 1331
16 28 935
13 22 590
19 13 1784
25 28 221
19 13 1875
6 16 618
3 13 1907
22 16 644
20 13 636
6 19 1591
19 3 1814
10 23 1205
29 29 969
26 22 1065
16 29 1593
29 10 1657
7 7 828
13 10 1614
19 25 305
22 19 783
28 6 1208
19 6 1813
16 13 1477
16 3 704
29 16 1442
16 28 935
3 20 1434
28 25 952
7 13 1210
26 22 1513
22 3 338
10 29 1194
6 19 1185
28 6 1953
9 25 849
16 13 1477
16 29 1883
13 13 967
13 22 590
3 19 1432
25 6 647
13 23 560
26 22 1628
29 20 1972
26 20 1645
16 29 1730
16 13 707
20 3 1785
19 13 1904
6 6 1058
28 6 1953
10 16 1202
19 22 735
19 3 1547
25 6 653
3 20 1434
22 19 470
20 10 1569
19 9 1897
20 13 1054
26 22 1513
10 10 553
16 3 279
6 16 647
19 13 1875
3 9 1558
3 19 600
6 3 1347
29 20 1991
13 16 1785
25 13 546
19 16 1319
23 29 957
13 29 1255
6 19 1243
16 6 1188
16 13 1718
13 26 396
3 13 633
26 26 496
13 3 699
13 23 916
22 6 683
16 16 706
13 3 455
26 22 1065
20 10 1569
20 16 851
6 3 1347
19 6 1813
7 13 898
3 19 1432
19 22 691
10 7 1801
22 29 1500
19 13 1784
25 28 221
19 13 1688
20 23 1325
26 22 1487
19 3 522
19 22 1440
7 26 1166
28 19 828
6 13 1201
22 3 1565
22 3 480
22 3 480
20 10 1663
6 6 1445
26 26 1261
10 23 1205
23 3 1396
6 13 1713
19 19 1956
10 6 1765
16 29 1883
22 19 602
19 19 1956
9 19 775
7 7 1524
22 19 602
20 7 386
7 3 1607
28 6 1953
22 3 338
23 16 1936
6 13 1713
6 6 1921
19 3 522
22 29 1448
10 3 1886
6 13 1713
16 29 1730
6 19 996
25 13 546
20 3 1785
6 22 597
26 6 1156
19 3 638
22 22 318
22 22 930
9 6 748
13 13 1008
20 23 1551
3 16 220
19 28 512
29 13 1014
16 29 1883
7 10 1672
10 29 1488
28 19 1240
19 13 1875
16 29 1593
26 22 1065
22 3 1492
3 9 1558
6 19 996
10 13 347
26 22 1165
19 13 1904
13 26 1073
7 23 907
29 29 1019
22 25 1227
7 16 789
9 13 1442
25 13 609
6 10 713
13 29 626
20 10 1569
19 3 638
26 26 1170
19 16 1319
13 6 223
3 13 1313
19 19 873
22 13 226
22 9 1805
22 13 226
3 20 1645
26 19 1397
20 13 1542
29 16 584
6 16 1023
10 26 410
19 22 735
26 16 1296
3 19 600
10 10 588
10 6 542
19 22 1260
7 7 828
19 13 884
25 28 724
10 3 1641
10 7 1801
22 22 626
7 20 1241
13 3 466
19 19 1437
7 23 1303
7 13 1210
22 3 1565
7 7 1524
19 28 213
26 20 1645
16 19 1873
16 29 1083
26 29 1233
25 13 546
26 6 774
29 29 763
19 26 836
16 10 1309
9 9 1137
6 28 1820
16 6 1907
25 28 724
6 19 1591
19 25 854
19 22 1440
26 29 610
3 13 530
26 26 1790
16 22 491
22 3 1565
29 10 1463
16 29 1730
16 26 1789
10 10 1285
3 16 1796
6 19 406
13 9 820
25 28 724
6 3 615
3 22 1768
26 26 1170
7 23 1303
6 28 1820
22 25 914
7 29 743
6 10 465
3 16 501
16 29 1739
7 10 801
22 9 1805
22 13 667
22 9 1509
3 19 1432
26 22 1513
10 29 1065
25 13 609
28 22 330
23 13 206
22 25 224
22 22 930
26 20 971
13 23 916
25 6 647
19 13 1784
3 13 685
29 10 1463
26 22 1065
7 7 828
13 13 967
13 10 738
16 13 1718
29 10 243
19 13 1784
16 6 755
6 6 564
25 19 1889
16 16 1633
16 26 1789
13 20 1951
3 16 1456
7 23 1303
29 10 1657
19 13 1875
16 20 816
6 3 453
26 16 1303
13 3 466
10 29 676
23 16 868
3 19 1928
29 10 1463
29 20 1704
23 20 1786
13 26 1639
13 16 1785
7 20 1241
6 10 465
3 16 501
20 23 1236
16 6 1332
28 22 1166
19 10 1820
19 3 1982
22 13 293
19 13 884
3 16 1456
13 13 967
3 13 1889
9 22 452
19 3 784
29 26 1724
23 20 437
19 9 1059
19 22 1200
10 3 547
3 9 1558
22 10 1848
3 13 530
22 22 930
16 16 1633
3 3 1563
19 9 1059
16 29 1730
26 20 971
7 26 634
22 3 1565
22 3 1492
26 26 716
3 19 901
13 6 223
3 16 1796
13 3 699
26 26 1261
23 13 206
13 6 580
19 16 1012
3 19 1928
16 10 396
13 10 606
6 3 615
19 22 735
6 6 1921
10 13 419
19 13 1904
10 29 1194
19 22 1719
13 25 1467
7 3 1823
10 6 542
26 19 1397
16 28 1821
16 3 279
13 25 1026
10 10 1856
3 3 715
28 6 1065
19 25 1263
20 26 1863
29 10 1657
13 22 590
7 23 1303
6 22 597
6 19 1591
23 29 1232
22 13 1897
13 6 1475
10 10 588
26 16 1296
10 6 1747
22 3 480
22 16 1819
7 20 1241
9 25 849
19 25 1263
13 20 1951
3 3 715
7 26 634
28 19 828
19 9 1897
29 22 561
7 7 828
19 19 1437
22 10 1848
26 22 1065
9 13 211
25 28 724
25 22 580
19 6 1204
16 29 1694
7 10 801
25 28 221
6 19 1591
23 13 206
29 10 483
13 10 629
10 13 1315
19 9 1059
16 29 1730
23 20 437
3 19 901
19 16 1351
10 3 547
19 22 735
16 16 772
3 20 1434
20 23 204
23 29 1232
26 22 1628
16 22 491
16 28 935
19 16 1489
22 9 1805
29 22 561
7 26 1257
19 3 1547
9 6 1467
13 10 629
7 16 789
19 26 309
16 6 1907
13 26 1253
20 23 1325
10 23 1205
13 9 1857
7 16 789
22 13 226
16 28 935
16 29 533
19 13 1688
26 26 1261
10 19 709
3 13 1210
6 19 486
19 22 1440
13 13 1008
3 13 355
3 13 472
25 19 1889
16 29 533
20 20 418
16 3 836
28 6 1208
9 9 427
9 13 211
3 22 1662
3 16 1796
26 6 1156
13 9 820
6 3 1347
16 23 746
19 19 1437
10 22 1694
10 10 1285
19 22 691
26 26 1261
6 16 1023
20 7 894
3 13 472
6 22 597
6 3 1176
25 6 647
19 25 844
20 10 1663
19 6 324
9 13 211
29 19 1268
7 13 898
3 19 952
23 16 1918
20 7 386
19 3 1814
7 7 828
13 10 606
22 16 1819
9 19 1281
6 10 465
3 3 355
23 7 983
7 10 1630
6 19 1185
3 23 571
19 16 1012
26 22 1513
3 23 697
3 3 575
6 26 1143
19 19 1437
3 13 1502
22 28 1717
3 3 715
25 22 471
6 16 647
6 29 1859
13 6 580
6 16 647
20 7 386
13 29 626
10 10 1856
22 19 470
22 25 224
13 23 560
13 22 590
9 19 775
3 13 1502
29 26 1522
19 19 1990
16 26 1789
29 13 1014
19 3 1814
13 6 490
22 16 1819
3 13 472
25 28 221
23 26 1520
28 22 1166
3 16 1796
20 7 894
16 29 1142
13 6 1987
19 13 1784
29 19 1268
29 20 1972
23 16 868
6 19 486
26 29 267
19 9 1059
28 19 1240
26 22 1065
22 3 1565
9 13 211
20 23 1551
22 19 470
3 13 355
16 13 1718
13 3 621
13 20 1951
22 9 1509
28 19 828
7 26 634
16 3 836
13 3 795
23 29 1789
20 23 1551
22 13 293
6 6 779
6 10 465
16 13 654
26 22 1348
19 25 844
3 23 1410
13 20 1925
22 29 1448
26 22 1487
16 19 234
22 28 1002
9 22 909
13 13 1710
7 20 1880
13 3 466
7 7 1524
26 29 1233
16 29 1883
3 10 579
16 3 227
26 20 1645
16 23 746
26 22 1348
9 13 211
20 20 418
25 22 861
25 22 861
25 28 724
16 16 878
6 6 1445
25 25 371
13 25 550
25 28 1909
28 22 330
19 19 1990
3 9 1558
29 19 1268
25 13 609
16 28 1863
22 25 1227
19 3 1814
29 10 1463
20 23 1325
10 6 542
20 10 1569
19 16 1351
23 16 1918
19 22 1897
23 3 1396
19 13 1784
7 20 1241
7 20 1880
25 6 653
3 3 1563
3 16 1391
6 16 618
6 19 1243
26 6 1156
19 6 1813
20 13 1054
16 3 704
10 10 1856
6 29 1800
16 13 1477
3 23 697
23 29 1789
6 3 615
29 10 483
3 22 1662
6 26 1143
22 22 318
19 3 522
22 25 914
26 29 610
3 23 697
16 6 1332
13 25 550
6 13 1713
25 28 1909
16 3 477
9 22 452
13 10 483
16 29 533
26 7 618
23 16 1936
28 6 707
3 19 952
29 10 1657
10 6 1765
7 26 634
23 7 936
22 3 1565
3 10 1791
3 20 1434
22 13 293
28 6 707
6 6 1058
3 19 600
10 13 414
16 19 234
13 20 1925
29 20 1704
6 3 1176
26 26 716
3 13 1313
9 9 1137
16 3 704
16 10 1081
29 26 1724
23 29 1789
13 9 1857
20 13 636
16 6 755
19 19 1956
20 10 1663
3 22 1768
26 20 971
19 3 1982
22 22 265
3 16 1391
6 10 1572
16 28 875
3 22 940
19 19 1990
7 3 1823
6 19 486
26 19 244
10 13 1315
16 3 1518
13 3 621
7 29 743
3 16 220
10 6 542
23 16 1936
13 10 629
6 3 1176
26 26 496
23 7 983
13 23 916
28 9 1185
3 13 472
25 6 216
22 13 709
26 16 403
6 19 406
26 22 1513
29 19 1268
22 10 1079
3 16 1105
23 20 1786
6 29 1859
19 13 1875
16 3 262
13 6 490
16 19 1873
19 3 1982
3 16 501
3 3 715
7 7 828
16 10 1508
6 19 996
13 3 466
19 9 1059
22 3 1492
26 22 1165
7 23 1303
3 10 579
10 13 419
7 20 412
10 10 553
22 6 683
10 3 1641
29 16 1051
19 13 1040
22 16 982
19 25 1263
29 20 1704
19 10 1820
16 19 234
3 13 633
6 19 996
3 10 579
9 6 1467
13 3 690
13 25 1026
19 3 784
10 29 1194
20 16 823
9 16 814
19 25 844
26 26 1261
16 10 1309
3 20 1263
3 16 1796
3 10 1791
25 13 1251
3 13 633
22 19 783
25 19 1753
25 22 861
7 20 1880
19 28 512
26 7 618
13 25 1467
3 23 571
10 29 676
10 6 1765
3 22 1768
7 7 1524
3 9 1558
9 25 1529
13 23 560
3 20 1645
10 7 1801
3 16 1105
20 7 894
13 3 795
13 6 223
16 10 1508
10 13 414
23 7 936
19 10 1820
19 3 638
16 6 755
9 25 849
3 3 355
29 20 1160
22 19 602
6 13 1713
16 28 1821
16 22 491
19 22 1440
29 16 1051
13 22 590
10 23 1205
20 3 1785
13 6 1699
16 6 1188
13 16 1785
7 10 1672
10 29 1194
25 22 1331
6 22 597
13 13 1710
26 26 1261
6 3 453
20 16 1200
26 29 1233
28 16 327
7 3 1823
19 3 1814
3 13 1313
19 19 1437
28 6 1208
6 3 615
10 10 588
3 16 1391
26 26 1170
29 10 1657
3 19 952
7 26 1166
25 13 1251
16 16 1633
29 20 1972
28 22 330
29 26 1522
28 6 1065
26 29 610
13 23 560
25 6 216
19 13 1875
16 28 935
16 13 671
16 19 1193
6 19 1185
26 22 1513
25 19 1753
16 3 279
16 6 755
10 10 588
23 23 1366
19 6 1813
28 19 828
20 23 204
16 10 1508
13 25 550
29 16 1051
3 13 355
7 29 598
3 3 575
19 13 1040
22 13 226
7 20 1880
25 22 1331
3 13 685
13 25 1467
13 3 621
25 13 609
16 6 1188
3 3 355
20 20 418
7 16 789
13 3 795
16 3 279
19 6 324
9 13 211
6 28 1820
20 10 1663
16 29 1593
22 16 644
20 3 1785
20 13 1054
19 9 1897
10 13 419
6 19 996
3 20 1645
22 28 1002
29 26 1522
22 22 265
16 29 1739
13 3 621
10 29 1488
25 6 653
22 29 1448
29 29 1019
3 23 697
7 3 1607
13 10 1614
16 16 772
3 3 1563
22 19 287
6 19 406
19 6 217
3 3 699
7 3 1607
10 16 1202
19 29 1523
25 28 1909
10 29 1194
23 26 1913
6 28 1820
6 19 1185
23 26 1913
3 13 685
6 3 615
10 6 1765
22 28 1717
22 29 1500
6 6 779
10 29 676
25 19 1753
3 13 530
22 13 293
7 26 1257
20 23 1325
10 13 414
23 29 1232
23 23 1366
28 6 1636
25 13 609
22 16 1819
16 29 1883
13 3 455
22 19 470
25 13 546
29 20 1704
16 28 1863
22 28 1717
16 23 746
3 20 1434
3 20 1645
26 22 1628
29 10 243
7 26 634
20 26 1863
22 16 1175
3 3 1563
26 29 267
16 6 1907
19 13 1688
9 9 1137
9 6 1467
28 6 1065
3 3 699
13 26 1253
16 3 279
6 10 465
29 19 1268
22 16 1819
16 29 1593
9 22 452
7 13 1210
26 22 1487
16 20 816
6 19 1185
20 13 1542
22 13 293
16 13 707
3 16 220
29 26 719
28 9 1185
9 16 814
19 3 784
19 3 1982
3 20 1434
16 29 1694
10 10 1285
13 6 1062
26 6 774
25 22 580
22 16 644
25 28 724
10 26 410
3 3 715
25 28 1909
19 6 1204
3 10 579
19 25 305
29 26 719
20 23 1325
7 13 898
6 16 647
28 6 1636
16 29 1083
29 10 1657
22 3 1492
13 3 466
7 16 764
16 16 772
19 6 1204
20 16 1200
9 9 427
6 6 1058
25 25 371
9 6 1467
3 22 1662
16 22 491
26 16 1303
16 29 1739
7 20 1577
26 22 1628
7 26 634
23 26 1594
6 28 1820
10 10 553
22 3 1565
3 13 1313
3 7 1565
20 23 204
3 20 1645
23 3 1396
19 22 1260
3 13 633
29 10 1657
26 26 1790
26 29 1233
19 10 1820
25 25 371
16 29 1142
13 10 606
19 6 1204
25 22 580
26 19 1397
19 22 691
16 28 1863
3 13 751
20 23 1551
7 10 801
3 13 1210
23 29 957
16 3 836
16 29 1002
10 3 1886
23 7 936
7 26 1166
13 13 967
13 3 795
26 22 1065
23 29 1789
20 16 851
23 16 868
9 6 748
16 22 1579
16 6 755
19 13 1875
19 9 1059
3 3 355
29 10 243
25 16 1200
25 6 653
19 10 1820
26 22 1165
20 10 1663
13 29 626
6 6 1445
13 25 1467
29 26 1522
22 29 1500
28 16 827
16 29 1142
22 19 783
3 3 355
19 29 1523
29 16 1051
3 19 600
19 19 1990
19 3 522
13 13 1714
13 29 719
6 16 647
22 19 783
13 16 1785
28 25 952
20 16 1200
25 16 620
22 13 1897
13 16 1785
20 13 1054
19 13 1688
23 16 1918
19 22 1897
7 10 1672
3 22 1768
28 16 827
20 7 894
19 22 1804
10 13 414
19 22 691
16 16 527
22 10 1233
19 3 784
16 13 707
25 28 724
26 13 1295
16 19 234
22 28 1717
22 9 1805
23 29 1789
19 28 486
16 16 706
22 29 1500
16 19 1873
25 6 647
22 19 602
3 3 715
16 19 234
25 22 1331
3 20 1434
13 20 1951
13 29 719
16 10 1309
25 28 1521
26 7 618
19 26 836
23 29 1232
7 16 789
23 29 957
16 13 707
6 19 1591
6 19 1591
26 29 267
29 16 1442
9 6 748
29 16 1051
26 26 1170
6 6 442
25 22 1331
13 6 223
10 29 1488
3 23 697
3 16 501
10 10 553
19 13 1784
25 6 216
29 20 1704
16 3 704
20 16 823
16 3 279
10 13 347
23 7 936
6 22 562
19 19 1437
13 20 1925
9 9 1137
6 16 647
25 13 1251
23 26 1594
19 28 213
22 16 1598
19 26 309
13 10 1614
19 28 213
19 26 309
13 13 1008
16 3 836
22 6 683
25 28 724
29 29 969
10 13 414
9 25 1529
23 26 1594
7 10 801
6 19 1591
29 29 969
10 7 1801
13 25 1026
23 20 437
22 25 1227
29 10 1657
3 13 1313
3 16 501
3 19 1928
13 9 820
19 10 1820
25 6 653
13 9 1857
9 22 452
6 3 1176
29 13 1014
23 7 983
16 16 527
29 26 1522
6 19 1591
29 23 1148
23 29 957
3 13 1889
29 13 1014
16 19 1193
6 3 1347
3 19 1928
29 10 1657
28 6 1636
19 13 1537
3 13 751
7 26 1257
20 13 1054
29 26 1724
16 29 1593
6 10 713
22 9 1805
19 28 213
13 13 967
25 22 580
6 19 1243
19 13 1537
16 19 1873
10 6 1765
22 13 1897
7 16 789
29 26 719
3 16 1796
3 22 940
26 29 267
22 22 318
20 10 1569
9 22 909
23 29 957
16 16 1633
16 22 491
19 6 1813
19 16 1489
3 23 571
26 19 1397
22 16 1598
29 22 561
7 23 907
6 28 1820
6 10 465
7 29 598
3 23 1410
29 22 561
20 10 1569
22 28 347
19 3 762
25 28 724
23 3 1396
6 6 442
22 22 265
25 13 609
16 3 704
19 22 1804
26 16 403
20 13 1542
3 19 1432
6 6 779
28 6 1953
10 6 1747
7 20 1880
6 29 1859
26 26 716
10 3 547
28 6 1065
10 13 419
7 7 501
23 26 1913
16 6 1907
23 20 437
16 28 1863
9 25 849
25 22 471
3 22 1768
16 28 875
6 10 713
7 20 1880
13 16 1785
19 13 1904
20 13 1542
22 28 1002
3 13 472
25 28 1521
3 16 1105
26 26 1170
16 6 1188
26 22 1065
13 10 483
22 19 602
3 22 1768
6 29 1859
25 6 653
3 3 575
13 16 1894
22 19 602
19 22 1260
25 16 620
7 10 801
19 3 1814
23 26 1913
22 9 1805
10 10 1856
10 13 419
13 25 550
3 13 472
13 16 1785
19 13 1040
9 25 849
22 6 683
13 3 203
10 3 1641
25 6 653
29 20 1704
22 16 1598
22 13 226
13 9 1857
23 29 1789
9 16 814
6 19 1591
3 9 1558
6 16 647
20 16 823
23 7 983
7 13 734
19 3 522
7 13 734
13 6 1699
22 22 626
22 13 226
26 26 716
26 29 610
16 13 654
